"entity","device","service_product","count"
"VDP","VFE371","เนสกาแฟ เอสเปรสโซ","2"
"VDP","VFE371","บิ๊กกรีนที","2"
"VDP","VFE371","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","2"
"VDP","VFE371","บิ๊กโคล่า-น้ำดำ","2"
"VDP","VFE371","เบอร์ดี้แบล็ค น้ำตาลน้อย 180 ml.","2"
"VDP","VFE371","เบอร์ดี้โรบัสต้า 180 มล.","2"
"VDP","VFE371","เบอร์ดี้เอสเปรสโซ","2"
"VDP","VFE371","เป๊ปซี่ แมกซ์ 245 มล.","2"
"VDP","VFE371","เป๊ปซี่ สลิม 245 มล.","2"
"VDP","VFE371","แฟนต้า แดง 245 มล.","2"
"VDP","VFE371","เมจิกฟาร์ม มะพร้าว","2"
"VDP","VFE371","โวลต์ กาแฟอีนและซิงค์ 215 มล.","2"
"VDP","VFE371","สิงห์ เลมอนโซดา 330 มล.","2"
"VDP","VFE371","เอส-โคล่า","2"
"VDP","VFE371","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","2"
"VDP","VFE371","เอส เพลย์ ครีมโซดา","2"
"VDP","VFE371","เอส เพลย์ สตรอเบอร์รี่ 250 มล. (กระป๋อง)","2"
"VDP","VFE1684","ซีวิท-ออเร้นจ์","2"
"VDP","VFS504","นมไวตามิ้ลค์ กล่องสูตรออริจินอล 300 มล.","2"
"VDP","VFS504","นมไวตามิ้ลค์ขวดสูตรออริจินอล (ทูโก)","2"
"VDP","VFE1684","เนสกาแฟ ลาเต้","2"
"VDP","VFE1684","เนสกาแฟ เอสเปรสโซ","2"
"VDP","VFE1684","บิ๊กกรีนที","2"
"VDP","VFE1684","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","2"
"VDP","VFE1684","บิ๊กโคล่า-น้ำดำ","2"
"VDP","VFE1684","เบอร์ดี้โรบัสต้า 180 มล.","2"
"VDP","VFE1684","เบอร์ดี้เอสเปรสโซ","2"
"VDP","VFE1684","แฟนต้า แดง 245 มล.","2"
"VDP","VFE1684","เมจิกฟาร์ม มะพร้าว","2"
"VDP","VFE1684","โวลต์ กาแฟอีนและซิงค์ 215 มล.","2"
"VDP","VFE1684","เอส-โคล่า","2"
"VDP","VFE1684","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","2"
"VDP","VFE1684","เอส เพลย์ ครีมโซดา","2"
"VDP","VFE1684","เอส เพลย์ สตรอเบอร์รี่ 250 มล. (กระป๋อง)","2"
"VDC","AJT41599","KBANKDEPOSIT","2"
"VDC","AJT106815","SCBDEPOSIT","2"
"VDC","AJT106815","PEA","2"
"VDC","AJT106815","KTBDEPOSIT","2"
"VDC","VDC32342","TRUEPROSERM","2"
"VDC","VDC32342","TRUE","2"
"VDC","VDC32342","TMNTOPUP","2"
"VDC","VDC32342","SCBDEPOSIT","2"
"VDC","VDC32342","MYCAT","2"
"VDC","VDC32342","KBANKDEPOSIT","2"
"VDC","VDC32342","GSBDEPOSITONLINE","2"
"VDC","VDC32342","GSBDEPOSIT","2"
"VDC","VDC32342","DTAC","2"
"VDC","VDC32342","AISPROSERM","2"
"VDC","VDC32342","AIS","2"
"VDC","VDC32232","TRUE","2"
"VDC","VDC32232","TMNTOPUP","2"
"VDC","VDC32232","MYCAT","2"
"VDP","VFE408","611 เอ็มจอย300ml ลิ้นจี่","2"
"VDC","AJT106815","KBANKDEPOSIT","2"
"VDC","VDC45436","TRUE","2"
"VDC","AJT41599","DTACPROSERM","2"
"VDC","AJT41599","DTAC","2"
"VDC","AJT41599","APLAY","2"
"VDC","VDC45436","TMNTOPUP","2"
"VDP","VFE408","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","2"
"VDC","AJT106815","GSBDEPOSITONLINE","2"
"VDP","VFE408","เป๊ปซี่ สลิม 245 มล.","2"
"VDC","AJT106815","GSBDEPOSIT","2"
"VDC","AJT41599","AISPROSERM","2"
"VDC","VDC45436","MYCAT","2"
"VDC","AJT41599","AISBILL","2"
"VDC","AJT41599","AIS","2"
"VDC","AJT41599","AIRPAYWALLET","2"
"VDP","VFE408","อิชิตัน เย็นเย็น จับเลี้ยง 275ml.","2"
"VDP","VFE413","โค้ก-สลิม","2"
"VDC","VDC32232","DTACPROSERM","2"
"VDP","VFE413","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","2"
"VDP","VFE413","เป๊ปซี่ สลิม 245 มล.","2"
"VDP","VFE1689","คาราบาวแดง","2"
"VDP","VFE413","สิงห์ เลมอนโซดา 330 มล.","2"
"VDP","VFE1689","โค้ก-สลิม","2"
"VDC","VDC32232","DTAC","2"
"VDC","VDC32232","APLAY","2"
"VDC","VDC32232","AISPROSERM","2"
"VDC","VDC32232","AISBILL","2"
"VDC","VDC32232","AIS","2"
"VDC","VDC32231","TRUE","2"
"VDC","VDC32231","TMNTOPUP","2"
"VDC","VDC32231","MYCAT","2"
"VDC","VDC32231","DTACPROSERM","2"
"VDC","VDC32231","DTAC","2"
"VDC","VDC32231","AISPROSERM","2"
"VDC","VDC32231","AISBILL","2"
"VDC","VDC32231","AIS","2"
"VDP","VFE1689","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.","2"
"VDP","VFE1689","น้ำแร่ อุลตร้าแมน ขนาด 500 มล.","2"
"VDP","VFE1689","เป๊ปซี่ สลิม 245 มล.","2"
"VDC","VDC63858","TMNTOPUP","2"
"VDC","VDC63858","TRUE","2"
"VDC","VDC32219","TRUE","2"
"VDC","VDC32219","TMNTOPUP","2"
"VDC","VDC32219","RABBITLINEPAY","2"
"VDC","VDC32219","MYCAT","2"
"VDC","VDC32219","DTACPROSERM","2"
"VDC","VDC32219","DTAC","2"
"VDC","VDC32219","AISPROSERM","2"
"VDC","VDC32219","AISBILL","2"
"VDC","VDC32219","AIS","2"
"VDC","VDC32209","TRUE","2"
"VDC","VDC32209","TMNTOPUP","2"
"VDC","VDC32209","MYCAT","2"
"VDC","VDC32209","DTACPROSERM","2"
"VDC","VDC32209","DTAC","2"
"VDC","VDC32209","AISPROSERM","2"
"VDC","VDC32209","AISBILL","2"
"VDC","VDC32209","AIS","2"
"VDC","VDC63858","TRUEPROSERM","2"
"VDC","VDC63378","TRUE","2"
"VDC","VDC63378","AIRPAYWALLET","2"
"VDC","VDC63378","AIS","2"
"VDC","VDC63378","AISPROSERM","2"
"VDC","VDC45436","DTACPROSERM","2"
"VDC","VDC45436","DTAC","2"
"VDC","VDC45436","AISPROSERM","2"
"VDC","VDC45436","AISBILL","2"
"VDC","VDC45436","AIS","2"
"VDC","VDC63378","DTAC","2"
"VDC","VDC63378","DTACPROSERM","2"
"VDC","VDC63378","FOODCOURT_TOPUP","2"
"VDC","VDC63378","KBANKDEPOSIT","2"
"VDC","VDC63378","TMNTOPUP","2"
"VDC","VDC55793","TRUEPROSERM","2"
"VDC","VDC45433","TRUE","2"
"VDC","VDC45433","TMNTOPUP","2"
"VDC","VDC45433","MYCAT","2"
"VDC","VDC45433","DTACPROSERM","2"
"VDC","VDC45433","DTAC","2"
"VDC","VDC45433","AISPROSERM","2"
"VDP","VFE457","บิ๊กกรีนที","2"
"VDC","VDC45433","AISBILL","2"
"VDC","VDC45433","AIS","2"
"VDC","VDC55793","TRUE","2"
"VDC","VDC55793","TRIPLETBB","2"
"VDP","VFE457","เมจิกฟาร์ม มะพร้าว","2"
"VDC","VDC55793","TMNTOPUP","2"
"VDP","VFE457","โวลต์ กาแฟอีนและซิงค์ 215 มล.","2"
"VDP","VFE457","เอส-โคล่า","2"
"VDC","VDC45421","TRUE","2"
"VDC","VDC45421","TMNTOPUP","2"
"VDC","VDC45421","MYCAT","2"
"VDC","VDC45421","DTACPROSERM","2"
"VDC","VDC45421","DTAC","2"
"VDC","VDC45421","AISPROSERM","2"
"VDC","VDC45421","AIS","2"
"VDC","VDC45420","TRUE","2"
"VDC","VDC45420","TMNTOPUP","2"
"VDC","VDC45420","MYCAT","2"
"VDC","VDC45420","DTACPROSERM","2"
"VDC","VDC45420","DTAC","2"
"VDC","VDC45420","AISPROSERM","2"
"VDC","VDC45420","AISBILL","2"
"VDC","VDC45420","AIS","2"
"VDC","VDC32147","TRUE","2"
"VDC","VDC32147","TMNTOPUP","2"
"VDC","VDC32147","MYCAT","2"
"VDC","VDC32147","DTACPROSERM","2"
"VDC","VDC32147","DTAC","2"
"VDC","VDC32147","APLAY","2"
"VDC","VDC32147","AISPROSERM","2"
"VDC","VDC55793","SCBDEPOSIT","2"
"VDC","VDC55793","PEA","2"
"VDC","VDC55793","KTBDEPOSIT","2"
"VDC","VDC55793","KBANKDEPOSIT","2"
"VDC","VDC55793","GSBDEPOSIT","2"
"VDC","VDC32147","AISBILL","2"
"VDC","VDC32147","AIS","2"
"VDC","VDC55793","DTACPROSERM","2"
"VDC","VDC55793","DTACPOSTPAIDONLINE","2"
"VDC","VDC64915","AIRPAYWALLET","2"
"VDC","VDC64915","AIS","2"
"VDC","VDC64915","APLAY","2"
"VDC","VDC64915","BAACDEPOSIT","2"
"VDP","VFE480","เครื่องดื่มกัญชง ตรา คามูซี","2"
"VDP","VFE480","โค้ก-สลิม","2"
"VDP","VFE480","ชเวปส์","2"
"VDC","VDC64915","DTAC","2"
"VDP","VFE480","เนสกาแฟ ลาเต้","2"
"VDP","VFE480","เนสกาแฟ เอสเปรสโซ","2"
"VDP","VFE480","บิ๊กกรีนที","2"
"VDP","VFE480","บิ๊กโคล่า-น้ำดำ","2"
"VDP","VFE480","เบอร์ดี้โรบัสต้า 180 มล.","2"
"VDP","VFE480","แฟนต้า แดง 245 มล.","2"
"VDP","VFE480","ลิปตัน ไอซ์ที","2"
"VDP","VFE480","โวลต์ กาแฟอีนและซิงค์ 215 มล.","2"
"VDP","VFE480","สิงห์ เลมอนโซดา 330 มล.","2"
"VDP","VFE480","อิชิตัน เย็นเย็น จับเลี้ยง 275ml.","2"
"VDC","VDC64915","KBANKDEPOSIT","2"
"VDP","VFE480","เอส-โคล่า","2"
"VDP","VFE480","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","2"
"VDP","VFE480","เอส เพลย์ ครีมโซดา","2"
"VDC","VDC64915","KTBDEPOSIT","2"
"VDC","VDC64915","SCBDEPOSIT","2"
"VDC","VDC68829","AIS","2"
"VDC","VDC68829","AISPROSERM","2"
"VDC","VDC68829","BAACDEPOSIT","2"
"VDC","VDC45373","TRUE","2"
"VDC","VDC45373","TMNTOPUP","2"
"VDC","VDC45373","MYCAT","2"
"VDC","VDC45373","DTACPROSERM","2"
"VDP","VFE485","611 น้ำเกลือแร่(Six.Eleven)","2"
"VDP","VFE485","611 น้ำวิตามินซี (Six.Eleven)","2"
"VDP","VFE485","611 เอ็มจอย300ml ลิ้นจี่","2"
"VDP","VFE485","611 เอ็มจอย 300ml. องุ่น","2"
"VDP","VFE485","M-150 น้ำผึ้ง 150 มล.","2"
"VDP","VFE485","เครื่องดื่มเจลลี่รสสตรอเบอร์รี่6.11","2"
"VDP","VFE485","โค้ก-สลิม","2"
"VDP","VFE485","ชเวปส์","2"
"VDP","VFE485","ซีวิท-เลมอน","2"
"VDC","VDC45373","DTAC","2"
"VDP","VFE485","เนสกาแฟ ลาเต้","2"
"VDP","VFE485","เนสกาแฟ เอสเปรสโซ","2"
"VDP","VFE485","บิ๊กกรีนที","2"
"VDP","VFE485","บิ๊กโคล่า-น้ำดำ","2"
"VDP","VFE485","แฟนต้า แดง 245 มล.","2"
"VDP","VFE485","เมจิกฟาร์ม มะพร้าว","2"
"VDP","VFE485","ลิปตัน ไอซ์ที","2"
"VDP","VFE485","สิงห์ เลมอนโซดา 330 มล.","2"
"VDP","VFE485","เอ็ม-150","2"
"VDP","VFE485","เอส-โคล่า","2"
"VDP","VFE485","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","2"
"VDP","VFE485","เอส เพลย์ ครีมโซดา","2"
"VDC","VDC45373","APLAY","2"
"VDC","VDC45373","AISPROSERM","2"
"VDC","VDC45373","AISBILL","2"
"VDC","VDC45373","AIS","2"
"VDC","VDC45372","TRUE","2"
"VDC","VDC45372","TMNTOPUP","2"
"VDC","VDC45372","RABBITLINEPAY","2"
"VDC","VDC45372","MYCAT","2"
"VDC","VDC45372","DTACPROSERM","2"
"VDC","VDC45372","DTAC","2"
"VDC","VDC45372","APLAY","2"
"VDC","VDC45372","AISPROSERM","2"
"VDC","VDC45372","AISBILL","2"
"VDC","VDC45372","AIS","2"
"VDC","VDC68829","DTAC","2"
"VDC","VDC68829","DTACPROSERM","2"
"VDC","VDC68829","GSBDEPOSITONLINE","2"
"VDC","VDC68829","SCBDEPOSIT","2"
"VDC","VDC68829","TMNTOPUP","2"
"VDC","VDC68829","TRUE","2"
"VDC","VDC68829","TRUEPROSERM","2"
"VDC","VDC64915","TMNTOPUP","2"
"VDC","VDC64915","TRUE","2"
"VDC","VDC64915","TRUEPROSERM","2"
"VDC","VDC5635","TMNTOPUP","2"
"VDC","VDC5635","MYCAT","2"
"VDC","VDC5635","DTACPROSERM","2"
"VDP","VFE496","611 น้ำเกลือแร่(Six.Eleven)","2"
"VDP","VFE496","611 น้ำวิตามินซี (Six.Eleven)","2"
"VDP","VFE496","611 เอ็มจอย 300ml. องุ่น","2"
"VDP","VFE496","UFC- เฉาก๊วย","2"
"VDP","VFE496","เครื่องดื่มเจลลี่รสสตรอเบอร์รี่6.11","2"
"VDP","VFE496","โค้ก-สลิม","2"
"VDP","VFE496","ชเวปส์","2"
"VDP","VFE496","ซีวิท-เลมอน","2"
"VDP","VFE496","เนสกาแฟ ลาเต้","2"
"VDP","VFE496","เนสกาแฟ เอสเปรสโซ","2"
"VDP","VFE496","บิ๊กกรีนที","2"
"VDP","VFE496","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","2"
"VDP","VFE496","บิ๊กโคล่า-น้ำดำ","2"
"VDP","VFE496","แฟนต้า แดง 245 มล.","2"
"VDP","VFE496","เมจิกฟาร์ม มะพร้าว","2"
"VDP","VFE496","โวลต์ กาแฟอีนและซิงค์ 215 มล.","2"
"VDP","VFE496","สิงห์ เลมอนโซดา 330 มล.","2"
"VDP","VFE496","เอส-โคล่า","2"
"VDP","VFE496","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","2"
"VDP","VFE496","เอส เพลย์ ครีมโซดา","2"
"VDP","VFE496","เอส เพลย์ สตรอเบอร์รี่ 250 มล. (กระป๋อง)","2"
"VDP","VFE502","คาราบาวแดง","2"
"VDP","VFE502","ชเวปส์","2"
"VDP","VFE502","น้ำดื่ม อุลตร้าแมน ขนาด 500ml.","2"
"VDP","VFE502","บิ๊กกรีนที","2"
"VDP","VFE502","เป๊ปซี่ สลิม 245 มล.","2"
"VDP","VFE502","เอ็ม-150","2"
"VDP","VFE512","611 น้ำเกลือแร่(Six.Eleven)","2"
"VDP","VFE512","611 เอ็มจอย300ml ลิ้นจี่","2"
"VDP","VFE512","UFC- เฉาก๊วย","2"
"VDP","VFE512","เครื่องดื่มกัญชง ตรา คามูซี","2"
"VDP","VFE512","โค้ก-สลิม","2"
"VDP","VFE512","ชเวปส์","2"
"VDP","VFE512","ซีวิท-ออเร้นจ์","2"
"VDP","VFE512","เนสกาแฟ ลาเต้","2"
"VDP","VFE512","เนสกาแฟ เอสเปรสโซ","2"
"VDP","VFE512","บิ๊กกรีนที","2"
"VDP","VFE512","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","2"
"VDP","VFE512","บิ๊กโคล่า-น้ำดำ","2"
"VDP","VFE512","เบอร์ดี้โรบัสต้า 180 มล.","2"
"VDP","VFE512","แฟนต้า แดง 245 มล.","2"
"VDP","VFE512","เมจิกฟาร์ม มะพร้าว","2"
"VDP","VFE512","ยูนิฟ-แครอทม่วง(กระป๋อง)","2"
"VDP","VFE512","ลิปตัน ไอซ์ที","2"
"VDP","VFE512","โวลต์ กาแฟอีนและซิงค์ 215 มล.","2"
"VDP","VFE512","สิงห์ เลมอนโซดา 330 มล.","2"
"VDP","VFE512","เอ็ม-150","2"
"VDP","VFE512","เอส-โคล่า","2"
"VDP","VFE512","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","2"
"VDP","VFE512","เอส เพลย์ ครีมโซดา","2"
"VDP","VFE512","เอส เพลย์ สตรอเบอร์รี่ 250 มล. (กระป๋อง)","2"
"VDC","VDC5635","DTAC","2"
"VDC","VDC5635","AISPROSERM","2"
"VDC","VDC5635","AIS","2"
"VDC","VDC49769","TRUEPROSERM","2"
"VDC","VDC49769","TRUE","2"
"VDC","VDC49769","TMNTOPUP","2"
"VDC","VDC44994","TRUEPROSERM","2"
"VDP","VFE517","611 น้ำเกลือแร่(Six.Eleven)","2"
"VDC","VDC44994","TRUE","2"
"VDP","VFE517","เครื่องดื่มกัญชง ตรา คามูซี","2"
"VDP","VFE517","โค้ก-สลิม","2"
"VDP","VFE517","ชเวปส์","2"
"VDP","VFE517","ซีวิท-เลมอน","2"
"VDP","VFE517","ซีวิท-ออเร้นจ์","2"
"VDP","VFE517","น้ำดื่มเวนดิ้งพลัส อัลคาไลน์วอเตอร์","2"
"VDC","VDC44994","TMNTOPUP","2"
"VDP","VFE517","เนสกาแฟ ลาเต้","2"
"VDP","VFE517","เนสกาแฟ เอสเปรสโซ","2"
"VDP","VFE517","บิ๊กกรีนที","2"
"VDP","VFE517","บิ๊กโคล่า-น้ำดำ","2"
"VDP","VFE517","เป๊ปซี่ แมกซ์ 245 มล.","2"
"VDC","VDC44994","SCBDEPOSIT","2"
"VDP","VFE517","แฟนต้า แดง 245 มล.","2"
"VDP","VFE517","เมจิกฟาร์ม มะพร้าว","2"
"VDP","VFE517","ลิปตัน ไอซ์ที","2"
"VDP","VFE523","611 เอ็มจอย300ml ลิ้นจี่","2"
"VDP","VFE523","611 เอ็มจอย 300ml. องุ่น","2"
"VDP","VFE523","เครื่องดื่มกัญชง ตรา คามูซี","2"
"VDP","VFE523","เครื่องดื่มเจลลี่รสสตรอเบอร์รี่6.11","2"
"VDP","VFE523","โค้ก-ซีโร่ 245ml. (1x12)","2"
"VDP","VFE523","ชเวปส์","2"
"VDP","VFE523","ซีวิท-เลมอน","2"
"VDP","VFE523","ซีวิท-ออเร้นจ์","2"
"VDC","VDC44994","SBMTOPUPWALLET","2"
"VDP","VFE523","น้ำแร่ อุลตร้าแมน ขนาด 500 มล.","2"
"VDP","VFE523","เนสกาแฟ ลาเต้","2"
"VDP","VFE523","เนสกาแฟ เอสเปรสโซ","2"
"VDP","VFE523","บิ๊กกรีนที","2"
"VDP","VFE523","บิ๊กกรีนที น้ำผึ้งผสมมะนาว","2"
"VDP","VFE523","บิ๊กโคล่า-น้ำดำ","2"
"VDP","VFE523","เบอร์ดี้โรบัสต้า 180 มล.","2"
"VDC","VDC44994","MYCAT","2"
"VDP","VFE523","แฟนต้า แดง 245 มล.","2"
"VDP","VFE523","เมจิกฟาร์ม มะพร้าว","2"
"VDP","VFE523","โวลต์ กาแฟอีนและซิงค์ 215 มล.","2"
"VDP","VFE523","เอ็ม-150","2"
"VDP","VFE523","เอส-โคล่า","2"
"VDP","VFE523","เอส เพลย์ เกรปเบอร์รี่ 250 มล.","2"
"VDP","VFE523","เอส เพลย์ ครีมโซดา","2"
"VDP","VFE523","เอส เพลย์ สตรอเบอร์รี่ 250 มล. (กระป๋อง)","2"
"VDC","VDC44994","KTBDEPOSIT","2"
"VDC","VDC44994","KBANKDEPOSIT","2"
"VDC","VDC44994","DTACPROSERM","2"
"VDC","VDC44994","DTAC","2"
"VDC","VDC44994","AISPROSERM","2"
"VDC","VDC44994","AIS","2"
"VDC","VDC49769","SCBDEPOSIT","2"
"VDC","VDC49769","KTBDEPOSIT","2"
"VDC","VDC49769","KBANKDEPOSIT","2"
"VDC","VDC49769","GSBDEPOSITONLINE","2"
"VDC","VDC49769","GSBDEPOSIT","2"
"VDC","VDC49769","DTACPROSERM","2"
"VDC","VDC49769","DTAC","2"
"VDC","VDC49769","BAACDEPOSIT","2"
"VDC","VDC49769","AISPROSERM","2"
"VDC","VDC49769","AISBILL","2"
"VDC","VDC49769","AIS","2"
"VDC","VDC49769","AIRPAYWALLET","2"
"VDC","VDC58951","TRUEPROSERM","2"
"VDP","VFE540","611 น้ำเกลือแร่(Six.Eleven)","2"
"VDP","VFE540","611 เอ็มจอย 300ml. องุ่น","2"
